x.pos,y.pos,year,month,day,Depth,TNO,survey,transect,area,Nhat,yearmonth,impact
400377.01,6148432.04,2005,11,19,27.67,105,1,5,0.956,0,200511,0
400364.02,6147932.24,2005,11,19,26.08,105,1,5,0.956,0,200511,0
400337.76,6147432.9,2005,11,19,24.24,105,1,5,0.956,0,200511,0
400310.64,6146933.64,2005,11,19,22.21,105,1,5,0.956,0,200511,0
402481.93,6146916.86,2005,11,19,27.12,106,1,6,0.608016,0,200511,0
402470.78,6147325.62,2005,11,19,28.22,106,1,6,0.956,0,200511,0
402459.94,6147825.49,2005,11,19,29.18,106,1,6,0.956,0,200511,0
402441.17,6148325.08,2005,11,19,29.85,106,1,6,0.956,0,200511,0
402432.81,6148824.66,2005,11,19,30.18,106,1,6,0.956,0,200511,0
402460.95,6149323.82,2005,11,19,30.11,106,1,6,0.956,0,200511,0
402480.02,6149823.41,2005,11,19,29.92,106,1,6,0.956,0,200511,0
402478.87,6150323.37,2005,11,19,29.64,106,1,6,0.956,0,200511,0
402487.79,6150823.24,2005,11,19,29.55,106,1,6,0.956,0,200511,0
402511.98,6151322.61,2005,11,19,29.39,106,1,6,0.956,0,200511,0
402525.97,6151822.34,2005,11,19,29.2,106,1,6,0.956,0,200511,0
402525.33,6152322.33,2005,11,19,29.01,106,1,6,0.956,0,200511,0
402532.77,6152822.27,2005,11,19,28.7,106,1,6,0.956,0,200511,0
402530.02,6153322.22,2005,11,19,27.94,106,1,6,0.956,0,200511,0
402522.58,6153822.16,2005,11,19,27.83,106,1,6,0.956,0,200511,0
402512.33,6154322.06,2005,11,19,27.72,106,1,6,0.956,0,200511,0
402505.18,6154821.99,2005,11,19,27.09,106,1,6,0.956,0,200511,0
402489.55,6155321.72,2005,11,19,26.52,106,1,6,0.956,0,200511,0
402459.96,6155820.83,2005,11,19,25.98,106,1,6,0.956,0,200511,0
402427.08,6156319.71,2005,11,19,25.33,106,1,6,0.956,0,200511,0
402411.18,6156819.47,2005,11,19,24.55,106,1,6,0.956,0,200511,0
402397.25,6157319.27,2005,11,19,23.67,106,1,6,0.956,0,200511,0
402386.55,6157819.04,2005,11,19,22.9,106,1,6,0.956,0,200511,0
402401.81,6158318.91,2005,11,19,21.74,106,1,6,0.956,0,200511,0
402413.58,6158818.76,2005,11,19,20.4,106,1,6,0.956,0,200511,0
402419.39,6159318.73,2005,11,19,18.64,106,1,6,0.956,0,200511,0
402422.95,6159818.69,2005,11,19,16.67,106,1,6,0.956,0,200511,0
402435.49,6160318.53,2005,11,19,14.5,106,1,6,0.956,0,200511,0
402441.53,6160818.49,2005,11,19,12.28,106,1,6,0.956,0,200511,0
402439.65,6161318.48,2005,11,19,10.45,106,1,6,0.956,0,200511,0
402439.88,6161818.48,2005,11,19,10.69,106,1,6,0.956,0,200511,0
402443.26,6162318.46,2005,11,19,11.05,106,1,6,0.956,0,200511,0
402449.22,6162818.4,2005,11,19,11.31,106,1,6,0.956,0,200511,0
402461.77,6163318.22,2005,11,19,11.32,106,1,6,0.956,0,200511,0
402453.98,6163818.1,2005,11,19,11.61,106,1,6,0.956,0,200511,0
402450.72,6164318,2005,11,19,13.04,106,1,6,0.956,0,200511,0
402464.24,6164817.82,2005,11,19,13.79,106,1,6,0.956,0,200511,0
402472,6165317.75,2005,11,19,14.25,106,1,6,0.956,0,200511,0
402462.75,6165817.61,2005,11,19,14.73,106,1,6,0.956,0,200511,0
402456.37,6166317.55,2005,11,19,15.34,106,1,6,0.956,0,200511,0
402438.52,6166817.23,2005,11,19,15.66,106,1,6,0.956,0,200511,0
402415.65,6167316.71,2005,11,19,15.85,106,1,6,0.956,0,200511,0
402398.17,6167816.23,2005,11,19,16.01,106,1,6,0.956,0,200511,0
402361.88,6168314.97,2005,11,19,16.39,106,1,6,0.956,0,200511,0
402347.4,6168814.71,2005,11,19,16.78,106,1,6,0.956,0,200511,0
402352.76,6169314.64,2005,11,19,17.11,106,1,6,0.956,0,200511,0
402365.17,6169814.43,2005,11,19,17.38,106,1,6,0.956,0,200511,0
402348.47,6170314.09,2005,11,19,17.62,106,1,6,0.956,0,200511,0
402335.65,6170813.86,2005,11,19,17.85,106,1,6,0.956,0,200511,0
402344.73,6171313.75,2005,11,19,18.08,106,1,6,0.956,0,200511,0
402354.23,6171813.65,2005,11,19,18.31,106,1,6,0.956,0,200511,0
402348.86,6172313.56,2005,11,19,18.53,106,1,6,0.956,0,200511,0
402327.38,6172813.07,2005,11,19,18.79,106,1,6,0.956,0,200511,0
402310.52,6173312.76,2005,11,19,19.03,106,1,6,0.956,0,200511,0
402318.22,6173812.63,2005,11,19,19.33,106,1,6,0.956,0,200511,0
402324.73,6174312.58,2005,11,19,20.42,106,1,6,0.956,0,200511,0
402321.76,6174812.55,2005,11,19,21.84,106,1,6,0.956,0,200511,0
402319.25,6175312.52,2005,11,19,22.6,106,1,6,0.956,0,200511,0
402330.56,6175812.35,2005,11,19,21.72,106,1,6,0.956,0,200511,0
402333.64,6176312.31,2005,11,19,20.82,106,1,6,0.956,0,200511,0
402334.6,6176812.3,2005,11,19,20,106,1,6,0.956,0,200511,0
402346.1,6177312.07,2005,11,19,19.24,106,1,6,0.956,0,200511,0
402336.88,6177811.97,2005,11,19,18.66,106,1,6,0.956,0,200511,0
402341.47,6178311.91,2005,11,19,18.74,106,1,6,0.956,0,200511,0
402336.89,6178811.85,2005,11,19,19.43,106,1,6,0.956,0,200511,0
402342.96,6179311.76,2005,11,19,20.22,106,1,6,0.956,0,200511,0
402362.3,6179811.35,2005,11,19,21.05,106,1,6,0.956,0,200511,0
402373.84,6180311.06,2005,11,19,21.87,106,1,6,0.956,0,200511,0
402357.36,6180810.81,2005,11,19,22.6,106,1,6,0.956,0,200511,0
402335.19,6181310.32,2005,11,19,23.22,106,1,6,0.956,0,200511,0
402309.45,6181809.24,2005,11,19,23.72,106,1,6,0.956,0,200511,0
404511.93,6182140.46,2005,11,19,22.86,107,1,7,0.686408,0,200511,0
404547.34,6181712.57,2005,11,19,22.83,107,1,7,0.956,0,200511,0
404603.99,6181215.81,2005,11,19,22.74,107,1,7,0.956,0,200511,0
404665.6,6180719.72,2005,11,19,22.37,107,1,7,0.956,0,200511,0
404735.6,6180224.77,2005,11,19,21.89,107,1,7,0.956,0,200511,0
404779.74,6179726.77,2005,11,19,21.4,107,1,7,0.956,0,200511,0
404803.62,6179227.93,2005,11,19,20.9,107,1,7,0.956,0,200511,0
404763.41,6178729.49,2005,11,19,20.51,107,1,7,0.956,0,200511,0
404705.92,6178232.87,2005,11,19,20.23,107,1,7,0.956,0,200511,0
404620.81,6177740.41,2005,11,19,20.05,107,1,7,0.956,0,200511,0
404553.16,6177245.27,2005,11,19,19.95,107,1,7,0.956,0,200511,0
404527.31,6176746.07,2005,11,19,19.92,107,1,7,0.956,0,200511,0
404507.58,6176246.47,2005,11,19,20.02,107,1,7,0.956,0,200511,0
404508.38,6175746.62,2005,11,19,20,107,1,7,0.956,0,200511,0
404530.66,6175247.14,2005,11,19,19.62,107,1,7,0.956,0,200511,0
404543.92,6174747.34,2005,11,19,19.13,107,1,7,0.956,0,200511,0
404538.27,6174247.72,2005,11,19,18.5,107,1,7,0.956,0,200511,0
404482.38,6173750.81,2005,11,19,18.11,107,1,7,0.956,0,200511,0
404433.64,6173253.34,2005,11,19,18.06,107,1,7,0.956,0,200511,0
404418.87,6172753.7,2005,11,19,17.99,107,1,7,0.956,0,200511,0
404407.16,6172253.97,2005,11,19,17.4,107,1,7,0.956,0,200511,0
404357.88,6171756.52,2005,11,19,16.72,107,1,7,0.956,0,200511,0
404309.94,6171258.91,2005,11,19,16.78,107,1,7,0.956,0,200511,0
404270.07,6170760.47,2005,11,19,16.93,107,1,7,0.956,0,200511,0
404247.96,6170261.03,2005,11,19,17.1,107,1,7,0.956,0,200511,0
404241.89,6169761.19,2005,11,19,17.23,107,1,7,0.956,0,200511,0
404282.47,6169263.06,2005,11,19,17.25,107,1,7,0.956,0,200511,0
404301.1,6168763.53,2005,11,19,17.2,107,1,7,0.956,0,200511,0
404306.64,6168263.59,2005,11,19,16.98,107,1,7,0.956,0,200511,0
404303.17,6167763.62,2005,11,19,16.43,107,1,7,0.956,0,200511,0
404291.74,6167263.69,2005,11,19,15.59,107,1,7,0.956,0,200511,0
404296.81,6166763.81,2005,11,19,15.3,107,1,7,0.956,0,200511,0
404282.13,6166264.06,2005,11,19,15.51,107,1,7,0.956,0,200511,0
404273.93,6165764.16,2005,11,19,15.73,107,1,7,0.956,0,200511,0
404256.67,6165264.41,2005,11,19,15.77,107,1,7,0.956,0,200511,0
404223.48,6164765.58,2005,11,19,14.73,107,1,7,0.956,25,200511,0
404238.15,6164266.11,2005,11,19,13.75,107,1,7,0.956,0,200511,0
404271.43,6163767.32,2005,11,19,12.84,107,1,7,0.956,0,200511,0
404283.84,6163267.5,2005,11,19,12.09,107,1,7,0.956,236,200511,0
404258.94,6162768.26,2005,11,19,11.44,107,1,7,0.956,880,200511,0
404229.73,6162269.21,2005,11,19,10.74,107,1,7,0.956,0,200511,0
404202.86,6161769.92,2005,11,19,10.11,107,1,7,0.956,33,200511,0
404180.54,6161270.44,2005,11,19,9.52,107,1,7,0.956,0,200511,0
404146.74,6160771.61,2005,11,19,8.9,107,1,7,0.956,0,200511,0
404112.08,6160272.9,2005,11,19,8.09,107,1,7,0.956,0,200511,0
404114.62,6159773.29,2005,11,19,7.68,107,1,7,0.956,0,200511,0
404144.04,6159274.23,2005,11,19,7.53,107,1,7,0.956,0,200511,0
404152.91,6158774.4,2005,11,19,8.56,107,1,7,0.956,0,200511,0
404122.57,6158275.46,2005,11,19,10.53,107,1,7,0.956,0,200511,0
404096.11,6157776.22,2005,11,19,12.94,107,1,7,0.956,0,200511,0
404093.28,6157276.28,2005,11,19,15.39,107,1,7,0.956,0,200511,0
404080.71,6156776.43,2005,11,19,18.7,107,1,7,0.956,0,200511,0
404070.69,6156276.55,2005,11,19,22.97,107,1,7,0.956,0,200511,0
404057.13,6155776.74,2005,11,19,23.79,107,1,7,0.956,0,200511,0
404037.56,6155277.18,2005,11,19,24.25,107,1,7,0.956,0,200511,0
404004.73,6154778.18,2005,11,19,24.58,107,1,7,0.956,0,200511,0
404001.91,6154278.32,2005,11,19,24.83,107,1,7,0.956,0,200511,0
404047.15,6153780.68,2005,11,19,25.09,107,1,7,0.956,0,200511,0
404106.86,6153284.62,2005,11,19,25.44,107,1,7,0.956,0,200511,0
404114.73,6152784.7,2005,11,19,25.86,107,1,7,0.956,0,200511,0
404120.7,6152284.74,2005,11,19,26.38,107,1,7,0.956,0,200511,0
404138.32,6151785.1,2005,11,19,27.17,107,1,7,0.956,0,200511,0
404138.71,6151285.16,2005,11,19,27.96,107,1,7,0.956,0,200511,0
404122.06,6150785.52,2005,11,19,28.96,107,1,7,0.956,0,200511,0
404114.18,6150285.51,2005,11,19,30.39,107,1,7,0.956,0,200511,0
404086.41,6149786.41,2005,11,19,32.03,107,1,7,0.956,0,200511,0
404074.9,6149286.78,2005,11,19,32.47,107,1,7,0.956,0,200511,0
404084.39,6148786.93,2005,11,19,32.79,107,1,7,0.956,0,200511,0
404075.3,6148287.07,2005,11,19,31.35,107,1,7,0.956,0,200511,0
404061.14,6147787.36,2005,11,19,30.47,107,1,7,0.956,0,200511,0
404061.94,6147287.4,2005,11,19,30.02,107,1,7,0.956,0,200511,0
404061.71,6146787.4,2005,11,19,29.58,107,1,7,0.956,0,200511,0
404046.9,6146287.67,2005,11,19,29.11,107,1,7,0.956,0,200511,0
406693.17,6145021.58,2005,11,19,28.46,108,1,8,0.147224,0,200511,0
406689.11,6145309.87,2005,11,19,28.55,108,1,8,0.956,0,200511,0
406692.78,6145809.83,2005,11,19,28.75,108,1,8,0.956,0,200511,0
406683.62,6146309.74,2005,11,19,29.05,108,1,8,0.956,0,200511,0
406689.21,6146809.65,2005,11,19,29.32,108,1,8,0.956,0,200511,0
406703.56,6147309.42,2005,11,19,29.11,108,1,8,0.956,0,200511,0
406705.02,6147809.46,2005,11,19,28.12,108,1,8,0.956,0,200511,0
406677.9,6148308.47,2005,11,19,26.44,108,1,8,0.956,0,200511,0
406679.17,6148808.47,2005,11,19,25.81,108,1,8,0.956,0,200511,0
406697.2,6149308.13,2005,11,19,25.57,108,1,8,0.956,0,200511,0
406707.51,6149808.02,2005,11,19,25.28,108,1,8,0.956,0,200511,0
406705.69,6150308,2005,11,19,25.15,108,1,8,0.956,0,200511,0
406710.49,6150807.95,2005,11,19,25.11,108,1,8,0.956,0,200511,0
406728.28,6151307.62,2005,11,19,25.06,108,1,8,0.956,0,200511,0
406745.97,6151807.34,2005,11,19,25.06,108,1,8,0.956,0,200511,0
406776.91,6152306.32,2005,11,19,24.87,108,1,8,0.956,0,200511,0
406807.84,6152805.31,2005,11,19,24.19,108,1,8,0.956,0,200511,0
406819.72,6153305.14,2005,11,19,23.27,108,1,8,0.956,0,200511,0
406820.86,6153805.12,2005,11,19,22.49,108,1,8,0.956,0,200511,0
406819.53,6154305.08,2005,11,19,21.81,108,1,8,0.956,0,200511,0
406828.16,6154805.02,2005,11,19,21.13,108,1,8,0.956,0,200511,0
406838.18,6155304.9,2005,11,19,19.58,108,1,8,0.956,0,200511,0
406842.6,6155804.84,2005,11,19,16.51,108,1,8,0.956,0,200511,0
406829.62,6156304.62,2005,11,19,11.93,108,1,8,0.956,0,200511,0
406822.5,6156804.52,2005,11,19,8.25,108,1,8,0.956,0,200511,0
406802.79,6157304.16,2005,11,19,6.1,108,1,8,0.956,0,200511,0
406781.75,6157803.71,2005,11,19,6.15,108,1,8,0.956,11,200511,0
406758.24,6158303.15,2005,11,19,6.63,108,1,8,0.956,923,200511,0
406741.77,6158802.87,2005,11,19,7.26,108,1,8,0.956,659,200511,0
406729.69,6159302.38,2005,11,19,8.24,108,1,8,0.956,651,200511,0
406677.71,6159799.97,2005,11,19,9.34,108,1,8,0.956,630,200511,0
406628.83,6160297.56,2005,11,19,10.56,108,1,8,0.956,345,200511,0
406590.42,6160796.07,2005,11,19,11.86,108,1,8,0.956,204,200511,0
406565.22,6161295.39,2005,11,19,12.99,108,1,8,0.956,0,200511,0
406548.82,6161795.12,2005,11,19,13.09,108,1,8,0.956,0,200511,0
406528.92,6162294.7,2005,11,19,13.42,108,1,8,0.956,0,200511,0
406515.74,6162794.47,2005,11,19,14,108,1,8,0.956,0,200511,0
406493.56,6163293.96,2005,11,19,14.71,108,1,8,0.956,0,200511,0
406476.64,6163793.64,2005,11,19,15.4,108,1,8,0.956,0,200511,0
406455.24,6164293.16,2005,11,19,15.89,108,1,8,0.956,0,200511,0
406437.97,6164792.84,2005,11,19,16.26,108,1,8,0.956,0,200511,0
406428.09,6165292.73,2005,11,19,16.66,108,1,8,0.956,7,200511,0
406425.3,6165792.66,2005,11,19,17.02,108,1,8,0.956,0,200511,0
406394.37,6166291.56,2005,11,19,17.34,108,1,8,0.956,0,200511,0
406355.74,6166790.05,2005,11,19,17.54,108,1,8,0.956,0,200511,0
406329.78,6167289.32,2005,11,19,17.69,108,1,8,0.956,0,200511,0
406327.07,6167789.26,2005,11,19,17.86,108,1,8,0.956,0,200511,0
406331.77,6168289.22,2005,11,19,18.05,108,1,8,0.956,0,200511,0
406334.52,6168789.21,2005,11,19,18.23,108,1,8,0.956,0,200511,0
406342.48,6169289.15,2005,11,19,18.43,108,1,8,0.956,0,200511,0
406360.61,6169788.81,2005,11,19,18.64,108,1,8,0.956,0,200511,0
406374.6,6170288.59,2005,11,19,18.88,108,1,8,0.956,0,200511,0
406389.94,6170788.35,2005,11,19,18.78,108,1,8,0.956,0,200511,0
406399.52,6171288.25,2005,11,19,18.52,108,1,8,0.956,0,200511,0
406404.13,6171788.21,2005,11,19,18.66,108,1,8,0.956,0,200511,0
406401.4,6172288.2,2005,11,19,18.94,108,1,8,0.956,0,200511,0
406396.35,6172788.17,2005,11,19,19.3,108,1,8,0.956,0,200511,0
406400.69,6173288.12,2005,11,19,19.73,108,1,8,0.956,0,200511,0
406412.98,6173787.96,2005,11,19,20.18,108,1,8,0.956,0,200511,0
406432.11,6174287.58,2005,11,19,20.67,108,1,8,0.956,0,200511,0
406438.78,6174787.51,2005,11,19,21.18,108,1,8,0.956,0,200511,0
406430.91,6175287.4,2005,11,19,21.52,108,1,8,0.956,0,200511,0
406434.12,6175787.35,2005,11,19,21.34,108,1,8,0.956,0,200511,0
406425.69,6176287.17,2005,11,19,21.14,108,1,8,0.956,0,200511,0
406402.66,6176786.61,2005,11,19,20.95,108,1,8,0.956,0,200511,0
406393.63,6177286.48,2005,11,19,20.84,108,1,8,0.956,0,200511,0
406401.85,6177786.38,2005,11,19,20.86,108,1,8,0.956,0,200511,0
406399.84,6178286.3,2005,11,19,20.86,108,1,8,0.956,0,200511,0
406390.92,6178786.22,2005,11,19,20.65,108,1,8,0.956,0,200511,0
406383.38,6179286.15,2005,11,19,20.33,108,1,8,0.956,0,200511,0
406386.54,6179786.12,2005,11,19,20,108,1,8,0.956,0,200511,0
406381.99,6180286.08,2005,11,19,19.79,108,1,8,0.956,0,200511,0
406374.09,6180785.99,2005,11,19,19.67,108,1,8,0.956,0,200511,0
406356.12,6181285.59,2005,11,19,19.65,108,1,8,0.956,0,200511,0
406321.43,6181779.7,2005,11,19,19.66,108,1,8,0.956,0,200511,0
408486.1,6182181.03,2005,11,19,16.26,109,1,9,0.644344,0,200511,0
408473.46,6181762.69,2005,11,19,16.6,109,1,9,0.956,0,200511,0
408435.67,6181264.15,2005,11,19,16.97,109,1,9,0.956,0,200511,0
408410.17,6180764.85,2005,11,19,17.31,109,1,9,0.956,0,200511,0
408392.43,6180265.18,2005,11,19,17.64,109,1,9,0.956,0,200511,0
408385.67,6179765.27,2005,11,19,17.96,109,1,9,0.956,0,200511,0
408392.47,6179265.72,2005,11,19,18.28,109,1,9,0.956,0,200511,0
408389.62,6178765.82,2005,11,19,18.64,109,1,9,0.956,0,200511,0
408399.29,6178265.93,2005,11,19,19.02,109,1,9,0.956,0,200511,0
408404.59,6177765.98,2005,11,19,19.5,109,1,9,0.956,0,200511,0
408395.07,6177266.1,2005,11,19,20.14,109,1,9,0.956,0,200511,0
408367.33,6176766.94,2005,11,19,20.7,109,1,9,0.956,0,200511,0
408319.12,6176269.35,2005,11,19,21.05,109,1,9,0.956,0,200511,0
408284.29,6175770.58,2005,11,19,21.09,109,1,9,0.956,0,200511,0
408253.46,6175271.55,2005,11,19,20.93,109,1,9,0.956,0,200511,0
408239.25,6174772.41,2005,11,19,20.66,109,1,9,0.956,0,200511,0
408287.38,6174274.36,2005,11,19,20.41,109,1,9,0.956,0,200511,0
408316.42,6173775.38,2005,11,19,20.21,109,1,9,0.956,0,200511,0
408323.45,6173275.24,2005,11,19,20.08,109,1,9,0.956,0,200511,0
408370.64,6172777.92,2005,11,19,20.01,109,1,9,0.956,0,200511,0
408409.17,6172279.41,2005,11,19,19.49,109,1,9,0.956,0,200511,0
408436.85,6171780.21,2005,11,19,18.92,109,1,9,0.956,0,200511,0
408453.32,6171280.51,2005,11,19,18.62,109,1,9,0.956,0,200511,0
408450.42,6170780.59,2005,11,19,18.49,109,1,9,0.956,0,200511,0
408441.76,6170280.74,2005,11,19,18.45,109,1,9,0.956,0,200511,0
408442.19,6169780.76,2005,11,19,18.43,109,1,9,0.956,0,200511,0
408443.11,6169280.77,2005,11,19,18.41,109,1,9,0.956,0,200511,0
408448.56,6168780.84,2005,11,19,18.42,109,1,9,0.956,0,200511,0
408450.89,6168280.89,2005,11,19,18.46,109,1,9,0.956,0,200511,0
408433.24,6167781.26,2005,11,19,18.49,109,1,9,0.956,0,200511,0
408424.19,6167281.43,2005,11,19,18.51,109,1,9,0.956,0,200511,0
408456.17,6166782.8,2005,11,19,18.47,109,1,9,0.956,0,200511,0
408511.02,6166285.83,2005,11,19,18.22,109,1,9,0.956,0,200511,0
408537.78,6165786.7,2005,11,19,17.3,109,1,9,0.956,5,200511,0
408557.61,6165287.1,2005,11,19,16.04,109,1,9,0.956,0,200511,0
408585.13,6164787.88,2005,11,19,14.93,109,1,9,0.956,0,200511,0
408604.67,6164288.3,2005,11,19,14.21,109,1,9,0.956,0,200511,0
408600.04,6163788.47,2005,11,19,13.94,109,1,9,0.956,0,200511,0
408584.39,6163288.78,2005,11,19,13.44,109,1,9,0.956,0,200511,0
408552.74,6162789.79,2005,11,19,12.9,109,1,9,0.956,0,200511,0
408519.42,6162290.91,2005,11,19,12.88,109,1,9,0.956,0,200511,0
408489.5,6161791.82,2005,11,19,13.11,109,1,9,0.956,0,200511,0
408474.64,6161292.13,2005,11,19,13.08,109,1,9,0.956,0,200511,0
408487.9,6160792.44,2005,11,19,12.73,109,1,9,0.956,0,200511,0
408528.51,6160294.15,2005,11,19,12.1,109,1,9,0.956,43,200511,0
408573.14,6159796.17,2005,11,19,11.38,109,1,9,0.956,88,200511,0
408610.23,6159297.5,2005,11,19,10.4,109,1,9,0.956,574,200511,0
408662.73,6158800.33,2005,11,19,9.58,109,1,9,0.956,392,200511,0
408714.31,6158303,2005,11,19,8.8,109,1,9,0.956,1376,200511,0
408761.52,6157805.24,2005,11,19,7.83,109,1,9,0.956,572,200511,0
408801.68,6157306.88,2005,11,19,6.84,109,1,9,0.956,19,200511,0
408829.44,6156807.67,2005,11,19,6.77,109,1,9,0.956,0,200511,0
408848.37,6156308.06,2005,11,19,9.86,109,1,9,0.956,0,200511,0
408855.22,6155808.11,2005,11,19,13.85,109,1,9,0.956,0,200511,0
408871.65,6155308.4,2005,11,19,17.77,109,1,9,0.956,0,200511,0
408876.71,6154808.58,2005,11,19,19.55,109,1,9,0.956,0,200511,0
408854.35,6154309.08,2005,11,19,20.2,109,1,9,0.956,0,200511,0
408830.92,6153809.66,2005,11,19,20.53,109,1,9,0.956,0,200511,0
408799.12,6153310.68,2005,11,19,21.05,109,1,9,0.956,0,200511,0
408772.87,6152811.41,2005,11,19,21.83,109,1,9,0.956,0,200511,0
408723.19,6152314.04,2005,11,19,22.42,109,1,9,0.956,0,200511,0
408667.77,6151817.33,2005,11,19,22.78,109,1,9,0.956,0,200511,0
408640.84,6151318.08,2005,11,19,23.15,109,1,9,0.956,0,200511,0
408623.3,6150818.37,2005,11,19,23.58,109,1,9,0.956,0,200511,0
408608.86,6150318.58,2005,11,19,24.02,109,1,9,0.956,0,200511,0
408599.33,6149818.72,2005,11,19,24.43,109,1,9,0.956,0,200511,0
408610.52,6149318.88,2005,11,19,24.65,109,1,9,0.956,0,200511,0
408606.6,6148818.89,2005,11,19,24.7,109,1,9,0.956,0,200511,0
408592.96,6148319.03,2005,11,19,24.89,109,1,9,0.956,0,200511,0
408602.11,6147819.21,2005,11,19,25.25,109,1,9,0.956,0,200511,0
408615.26,6147319.37,2005,11,19,25.76,109,1,9,0.956,0,200511,0
408611.76,6146819.45,2005,11,19,26.14,109,1,9,0.956,0,200511,0
408597.05,6146319.66,2005,11,19,26.41,109,1,9,0.956,0,200511,0
408592.09,6145819.71,2005,11,19,26.61,109,1,9,0.956,0,200511,0
408586.32,6145319.77,2005,11,19,26.77,109,1,9,0.956,0,200511,0
408589.14,6144819.79,2005,11,19,26.89,109,1,9,0.956,0,200511,0
408579.16,6144319.92,2005,11,19,27.02,109,1,9,0.956,0,200511,0
410708.14,6143141.74,2005,11,19,25.82,110,1,10,0.768624,0,200511,0
410699.66,6143592.62,2005,11,19,25.69,110,1,10,0.956,0,200511,0
410691.44,6144092.54,2005,11,19,25.53,110,1,10,0.956,0,200511,0
410692.25,6144592.51,2005,11,19,25.4,110,1,10,0.956,0,200511,0
410680.7,6145092.27,2005,11,19,25.29,110,1,10,0.956,0,200511,0
410668.4,6145592.06,2005,11,19,25.2,110,1,10,0.956,0,200511,0
410661.59,6146091.98,2005,11,19,25.12,110,1,10,0.956,0,200511,0
410650.01,6146591.8,2005,11,19,25.07,110,1,10,0.956,0,200511,0
410643.47,6147091.71,2005,11,19,25.06,110,1,10,0.956,0,200511,0
410634.87,6147591.56,2005,11,19,25.03,110,1,10,0.956,0,200511,0
410646.6,6148091.39,2005,11,19,24.91,110,1,10,0.956,0,200511,0
410646.65,6148591.36,2005,11,19,24.35,110,1,10,0.956,0,200511,0
410634.25,6149091.18,2005,11,19,24.03,110,1,10,0.956,0,200511,0
410626.75,6149591.13,2005,11,19,23.93,110,1,10,0.956,0,200511,0
410612.5,6150090.87,2005,11,19,23.7,110,1,10,0.956,0,200511,0
410615.37,6150590.84,2005,11,19,23.25,110,1,10,0.956,0,200511,0
410626.19,6151090.72,2005,11,19,22.7,110,1,10,0.956,0,200511,0
410617.09,6151590.54,2005,11,19,22.12,110,1,10,0.956,0,200511,0
410582.37,6152089.24,2005,11,19,21.54,110,1,10,0.956,0,200511,0
410563.89,6152588.76,2005,11,19,20.85,110,1,10,0.956,0,200511,0
410565.7,6153088.76,2005,11,19,20.04,110,1,10,0.956,0,200511,0
410562.83,6153588.74,2005,11,19,19.17,110,1,10,0.956,0,200511,0
410560.74,6154088.72,2005,11,19,18.14,110,1,10,0.956,0,200511,0
410579.27,6154588.23,2005,11,19,16.6,110,1,10,0.956,0,200511,0
410601.73,6155087.63,2005,11,19,13.77,110,1,10,0.956,0,200511,0
410603.66,6155587.6,2005,11,19,9.65,110,1,10,0.956,0,200511,0
410597.08,6156087.5,2005,11,19,6.61,110,1,10,0.956,0,200511,0
410616.02,6156587.11,2005,11,19,6.09,110,1,10,0.956,0,200511,0
410645.95,6157086.14,2005,11,19,6.78,110,1,10,0.956,901,200511,0
410648.61,6157586.09,2005,11,19,7.88,110,1,10,0.956,0,200511,0
410639.96,6158086.01,2005,11,19,9.06,110,1,10,0.956,234,200511,0
410630.39,6158585.91,2005,11,19,9.85,110,1,10,0.956,0,200511,0
410628.48,6159085.88,2005,11,19,10.07,110,1,10,0.956,0,200511,0
410611.5,6159585.31,2005,11,19,10.35,110,1,10,0.956,0,200511,0
410570.46,6160083.54,2005,11,19,10.71,110,1,10,0.956,0,200511,0
410526.46,6160581.54,2005,11,19,10.7,110,1,10,0.956,0,200511,0
410505.74,6161081.07,2005,11,19,10.71,110,1,10,0.956,0,200511,0
410493.31,6161580.91,2005,11,19,11.15,110,1,10,0.956,0,200511,0
410483.74,6162080.82,2005,11,19,12.06,110,1,10,0.956,4,200511,0
410467.77,6162580.49,2005,11,19,12.12,110,1,10,0.956,0,200511,0
410459.33,6163080.32,2005,11,19,11.77,110,1,10,0.956,0,200511,0
410473.83,6163580.06,2005,11,19,12.31,110,1,10,0.956,0,200511,0
410476.4,6164079.98,2005,11,19,12.87,110,1,10,0.956,0,200511,0
410453.44,6164579.36,2005,11,19,13.81,110,1,10,0.956,0,200511,0
410421.09,6165078.25,2005,11,19,15.32,110,1,10,0.956,0,200511,0
410379.21,6165576.49,2005,11,19,17.4,110,1,10,0.956,0,200511,0
410336.61,6166074.65,2005,11,19,20.07,110,1,10,0.956,0,200511,0
410308.98,6166573.85,2005,11,19,21.74,110,1,10,0.956,0,200511,0
410278.03,6167072.88,2005,11,19,19.85,110,1,10,0.956,0,200511,0
410244.05,6167571.7,2005,11,19,18.96,110,1,10,0.956,0,200511,0
410229.62,6168071.43,2005,11,19,18.45,110,1,10,0.956,0,200511,0
410235.97,6168571.35,2005,11,19,18.1,110,1,10,0.956,0,200511,0
410246.66,6169071.23,2005,11,19,17.87,110,1,10,0.956,0,200511,0
410257.17,6169571.11,2005,11,19,17.71,110,1,10,0.956,0,200511,0
410260.62,6170071.14,2005,11,19,17.56,110,1,10,0.956,0,200511,0
410273.68,6170570.86,2005,11,19,17.39,110,1,10,0.956,0,200511,0
410271.19,6171070.82,2005,11,19,17.27,110,1,10,0.956,0,200511,0
410254.59,6171570.54,2005,11,19,17.1,110,1,10,0.956,0,200511,0
